    0.752693E+0000  0.142299E-0001  0.252738E+0000  0.522440E+0000  0.184120E+0000  0.772859E-0001  0.162535E+0001  0.137237E+0001
    0.757895E+0000  0.142201E-0001  0.252062E+0000  0.521930E+0000  0.184246E+0000  0.771798E-0001  0.161668E+0001  0.136327E+0001
    0.763098E+0000  0.142106E-0001  0.251395E+0000  0.521422E+0000  0.184370E+0000  0.770765E-0001  0.160813E+0001  0.135428E+0001
    0.768301E+0000  0.142013E-0001  0.250735E+0000  0.520916E+0000  0.184491E+0000  0.769755E-0001  0.159969E+0001  0.134540E+0001
    0.773503E+0000  0.141921E-0001  0.250082E+0000  0.520410E+0000  0.184609E+0000  0.768767E-0001  0.159137E+0001  0.133664E+0001
    0.778704E+0000  0.141832E-0001  0.249437E+0000  0.519905E+0000  0.184725E+0000  0.767801E-0001  0.158317E+0001  0.132799E+0001
    0.783904E+0000  0.141745E-0001  0.248800E+0000  0.519399E+0000  0.184839E+0000  0.766856E-0001  0.157510E+0001  0.131947E+0001
    0.789103E+0000  0.141660E-0001  0.248172E+0000  0.518894E+0000  0.184950E+0000  0.765934E-0001  0.156715E+0001  0.131107E+0001
    0.794301E+0000  0.141577E-0001  0.247552E+0000  0.518389E+0000  0.185059E+0000  0.765035E-0001  0.155934E+0001  0.130281E+0001
    0.799497E+0000  0.141495E-0001  0.246941E+0000  0.517885E+0000  0.185165E+0000  0.764159E-0001  0.155165E+0001  0.129467E+0001
    0.804693E+0000  0.141416E-0001  0.246339E+0000  0.517382E+0000  0.185268E+0000  0.763306E-0001  0.154410E+0001  0.128666E+0001
    0.809889E+0000  0.141340E-0001  0.245746E+0000  0.516883E+0000  0.185369E+0000  0.762478E-0001  0.153667E+0001  0.127877E+0001
    0.815084E+0000  0.141265E-0001  0.245162E+0000  0.516387E+0000  0.185466E+0000  0.761677E-0001  0.152937E+0001  0.127101E+0001
    0.820280E+0000  0.141194E-0001  0.244587E+0000  0.515894E+0000  0.185561E+0000  0.760903E-0001  0.152220E+0001  0.126337E+0001
    0.825477E+0000  0.141124E-0001  0.244021E+0000  0.515406E+0000  0.185652E+0000  0.760157E-0001  0.151517E+0001  0.125585E+0001
    0.830676E+0000  0.141058E-0001  0.243464E+0000  0.514921E+0000  0.185739E+0000  0.759439E-0001  0.150827E+0001  0.124846E+0001
    0.835876E+0000  0.140993E-0001  0.242916E+0000  0.514439E+0000  0.185824E+0000  0.758745E-0001  0.150148E+0001  0.124118E+0001
    0.841077E+0000  0.140931E-0001  0.242376E+0000  0.513959E+0000  0.185907E+0000  0.758074E-0001  0.149481E+0001  0.123401E+0001
    0.846279E+0000  0.140870E-0001  0.241844E+0000  0.513480E+0000  0.185986E+0000  0.757423E-0001  0.148825E+0001  0.122695E+0001
    0.851481E+0000  0.140812E-0001  0.241319E+0000  0.513001E+0000  0.186064E+0000  0.756790E-0001  0.148180E+0001  0.122000E+0001
    0.856683E+0000  0.140754E-0001  0.240801E+0000  0.512523E+0000  0.186140E+0000  0.756175E-0001  0.147545E+0001  0.121315E+0001
    0.861884E+0000  0.140699E-0001  0.240290E+0000  0.512045E+0000  0.186214E+0000  0.755577E-0001  0.146920E+0001  0.120640E+0001
    0.867086E+0000  0.140645E-0001  0.239787E+0000  0.511568E+0000  0.186285E+0000  0.754995E-0001  0.146304E+0001  0.119975E+0001
    0.872288E+0000  0.140592E-0001  0.239289E+0000  0.511093E+0000  0.186355E+0000  0.754431E-0001  0.145698E+0001  0.119320E+0001
